"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.923765059230175,21.5443469003188,NA,NA,NA,NA,0.327272727272727,0.672727272727273,0.885578838227591,0.768707800727653,"mRNA_Na"
"2",2,"linear",0.934398805329038,21.5443469003188,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"3",3,"linear",0.899912329272794,31.6227766016838,NA,NA,NA,NA,0.0526315789473685,0.947368421052632,0.885578838227591,0.768707800727653,"mRNA_Na"
"4",4,"linear",0.87891437850993,146779.926762207,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"5",5,"linear",0.833092000959273,4.64158883361278,NA,NA,NA,NA,0.327272727272727,0.672727272727273,0.885578838227591,0.768707800727653,"mRNA_Na"
"6",6,"linear",0.851576118939987,0.681292069057961,NA,NA,NA,NA,0.327272727272727,0.672727272727273,0.885578838227591,0.768707800727653,"mRNA_Na"
"7",7,"linear",0.932368955334072,46.4158883361278,NA,NA,NA,NA,0,1,0.885578838227591,0.768707800727653,"mRNA_Na"
"8",8,"linear",0.85341666104726,21.5443469003188,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"9",9,"linear",0.899136715997181,2.15443469003188,NA,NA,NA,NA,0.37037037037037,0.62962962962963,0.885578838227591,0.768707800727653,"mRNA_Na"
"10",10,"linear",0.87077120978851,14.6779926762207,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"11",11,"linear",0.907618687482556,3.16227766016838,NA,NA,NA,NA,0.242587601078167,0.757412398921833,0.885578838227591,0.768707800727653,"mRNA_Na"
"12",12,"linear",0.966666666666667,6.81292069057961,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"13",13,"linear",0.8783341477329,1.46779926762207,NA,NA,NA,NA,0.242587601078167,0.757412398921833,0.885578838227591,0.768707800727653,"mRNA_Na"
"14",14,"linear",0.906543567512087,14.6779926762207,NA,NA,NA,NA,0.327272727272727,0.672727272727273,0.885578838227591,0.768707800727653,"mRNA_Na"
"15",15,"linear",0.901354072284305,0.681292069057961,NA,NA,NA,NA,0.109090909090909,0.890909090909091,0.885578838227591,0.768707800727653,"mRNA_Na"
"16",16,"linear",0.870527953958186,10,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"17",17,"linear",0.8715921675224,0.681292069057961,NA,NA,NA,NA,0.196078431372549,0.803921568627451,0.885578838227591,0.768707800727653,"mRNA_Na"
"18",18,"linear",0.847431132080877,1.46779926762207,NA,NA,NA,NA,0.545454545454545,0.454545454545455,0.885578838227591,0.768707800727653,"mRNA_Na"
"19",19,"linear",0.821525429728776,3.16227766016838,NA,NA,NA,NA,0.109090909090909,0.890909090909091,0.885578838227591,0.768707800727653,"mRNA_Na"
"20",20,"linear",0.930666297526763,31.6227766016838,NA,NA,NA,NA,0.37037037037037,0.62962962962963,0.885578838227591,0.768707800727653,"mRNA_Na"
"21",21,"linear",0.893563122923588,3.16227766016838,NA,NA,NA,NA,0.37037037037037,0.62962962962963,0.885578838227591,0.768707800727653,"mRNA_Na"
"22",22,"linear",0.876985622511406,3.16227766016838,NA,NA,NA,NA,0.0808625336927224,0.919137466307278,0.885578838227591,0.768707800727653,"mRNA_Na"
"23",23,"linear",0.8749953857512,10,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"24",24,"linear",0.932479697305279,31.6227766016838,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"25",25,"linear",0.878167472062821,3.16227766016838,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"26",26,"linear",0.85010506289576,0.146779926762207,NA,NA,NA,NA,0.0808625336927224,0.919137466307278,0.885578838227591,0.768707800727653,"mRNA_Na"
"27",27,"linear",0.902962490965894,10,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"28",28,"linear",0.919517852948086,2.15443469003188,NA,NA,NA,NA,0.196078431372549,0.803921568627451,0.885578838227591,0.768707800727653,"mRNA_Na"
"29",29,"linear",0.873742407463338,1,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"30",30,"linear",0.888658739162142,2.15443469003188,NA,NA,NA,NA,0.327272727272727,0.672727272727273,0.885578838227591,0.768707800727653,"mRNA_Na"
"31",31,"linear",0.890044548474781,0.681292069057961,NA,NA,NA,NA,0.109090909090909,0.890909090909091,0.885578838227591,0.768707800727653,"mRNA_Na"
"32",32,"linear",0.851160234689422,3.16227766016838,NA,NA,NA,NA,0.242587601078167,0.757412398921833,0.885578838227591,0.768707800727653,"mRNA_Na"
"33",33,"linear",0.873438390610516,4.64158883361278,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"34",34,"linear",0.906487633813215,1,NA,NA,NA,NA,0.144230769230769,0.855769230769231,0.885578838227591,0.768707800727653,"mRNA_Na"
"35",35,"linear",0.866219045387767,10,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"36",36,"linear",0.900678294573643,0.146779926762207,NA,NA,NA,NA,0.242587601078167,0.757412398921833,0.885578838227591,0.768707800727653,"mRNA_Na"
"37",37,"linear",0.931226719017417,0.215443469003188,NA,NA,NA,NA,0.24,0.76,0.885578838227591,0.768707800727653,"mRNA_Na"
"38",38,"linear",0.849415561210465,6.81292069057961,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"39",39,"linear",0.930151599046948,6.81292069057961,NA,NA,NA,NA,0.432692307692308,0.567307692307692,0.885578838227591,0.768707800727653,"mRNA_Na"
"40",40,"linear",0.880693983019564,14.6779926762207,NA,NA,NA,NA,0.109090909090909,0.890909090909091,0.885578838227591,0.768707800727653,"mRNA_Na"
"41",41,"linear",0.938971945367294,14.6779926762207,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"42",42,"linear",0.876350583462041,1.46779926762207,NA,NA,NA,NA,0.278293135435993,0.721706864564007,0.885578838227591,0.768707800727653,"mRNA_Na"
"43",43,"linear",0.878021129247115,31.6227766016838,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"44",44,"linear",0.838164595063347,1.46779926762207,NA,NA,NA,NA,0.144230769230769,0.855769230769231,0.885578838227591,0.768707800727653,"mRNA_Na"
"45",45,"linear",0.910818459286979,21.5443469003188,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"46",46,"linear",0.865914124635055,1.46779926762207,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"47",47,"linear",0.912702987801942,31.6227766016838,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"48",48,"linear",0.891175602144122,1e+07,NA,NA,NA,NA,0.555555555555556,0.444444444444444,0.885578838227591,0.768707800727653,"mRNA_Na"
"49",49,"linear",0.942704453169569,14.6779926762207,NA,NA,NA,NA,0.0526315789473685,0.947368421052632,0.885578838227591,0.768707800727653,"mRNA_Na"
"50",50,"linear",0.870348837209302,68.1292069057961,NA,NA,NA,NA,0.267857142857143,0.732142857142857,0.885578838227591,0.768707800727653,"mRNA_Na"
"51",51,"linear",0.887593855784108,21.5443469003188,NA,NA,NA,NA,0.326797385620915,0.673202614379085,0.885578838227591,0.768707800727653,"mRNA_Na"
"52",52,"linear",0.833346756602571,6.81292069057961,NA,NA,NA,NA,0.109090909090909,0.890909090909091,0.885578838227591,0.768707800727653,"mRNA_Na"
"53",53,"linear",0.854914880921688,4.64158883361278,NA,NA,NA,NA,0.327272727272727,0.672727272727273,0.885578838227591,0.768707800727653,"mRNA_Na"
"54",54,"linear",0.81556028385944,4641588.83361277,NA,NA,NA,NA,0,1,0.885578838227591,0.768707800727653,"mRNA_Na"
"55",55,"linear",0.889027316352898,0.316227766016838,NA,NA,NA,NA,0.36,0.64,0.885578838227591,0.768707800727653,"mRNA_Na"
"56",56,"linear",0.843608845934427,31.6227766016838,NA,NA,NA,NA,0.185185185185185,0.814814814814815,0.885578838227591,0.768707800727653,"mRNA_Na"
"57",57,"linear",0.937275397336065,31.6227766016838,NA,NA,NA,NA,0.535714285714286,0.464285714285714,0.885578838227591,0.768707800727653,"mRNA_Na"
