"","model","runNum","performance","error","meanPerformance","experiment"
"1","linear",1,0.947115384615385,0.0528846153846154,0.920760831760832,"mRNA_exp_Na"
"2","linear",2,0.925641025641026,0.0743589743589744,0.920760831760832,"mRNA_exp_Na"
"3","linear",3,0.990909090909091,0.00909090909090909,0.920760831760832,"mRNA_exp_Na"
"4","linear",4,0.93978243978244,0.0602175602175602,0.920760831760832,"mRNA_exp_Na"
"5","linear",5,0.923484848484848,0.0765151515151515,0.920760831760832,"mRNA_exp_Na"
"6","linear",6,0.900994560994561,0.099005439005439,0.920760831760832,"mRNA_exp_Na"
"7","linear",7,0.969059829059829,0.0309401709401709,0.920760831760832,"mRNA_exp_Na"
"8","linear",8,0.923931623931624,0.0760683760683761,0.920760831760832,"mRNA_exp_Na"
"9","linear",9,0.947474747474747,0.0525252525252525,0.920760831760832,"mRNA_exp_Na"
"10","linear",10,0.906060606060606,0.0939393939393939,0.920760831760832,"mRNA_exp_Na"
"11","linear",11,0.902004662004662,0.097995337995338,0.920760831760832,"mRNA_exp_Na"
"12","linear",12,0.938383838383838,0.0616161616161616,0.920760831760832,"mRNA_exp_Na"
"13","linear",13,0.900994560994561,0.099005439005439,0.920760831760832,"mRNA_exp_Na"
"14","linear",14,0.914242424242424,0.0857575757575758,0.920760831760832,"mRNA_exp_Na"
"15","linear",15,0.949479409479409,0.0505205905205905,0.920760831760832,"mRNA_exp_Na"
"16","linear",16,0.900994560994561,0.099005439005439,0.920760831760832,"mRNA_exp_Na"
"17","linear",17,0.895353535353535,0.104646464646465,0.920760831760832,"mRNA_exp_Na"
"18","linear",18,0.962004662004662,0.037995337995338,0.920760831760832,"mRNA_exp_Na"
"19","linear",19,0.921507381507382,0.0784926184926185,0.920760831760832,"mRNA_exp_Na"
"20","linear",20,0.923232323232323,0.0767676767676768,0.920760831760832,"mRNA_exp_Na"
"21","linear",21,0.95959595959596,0.0404040404040404,0.920760831760832,"mRNA_exp_Na"
"22","linear",22,0.916641414141414,0.0833585858585859,0.920760831760832,"mRNA_exp_Na"
"23","linear",23,0.953030303030303,0.046969696969697,0.920760831760832,"mRNA_exp_Na"
"24","linear",24,0.955909090909091,0.0440909090909091,0.920760831760832,"mRNA_exp_Na"
"25","linear",25,0.864504662004662,0.135495337995338,0.920760831760832,"mRNA_exp_Na"
"26","linear",26,0.910353535353535,0.0896464646464647,0.920760831760832,"mRNA_exp_Na"
"27","linear",27,0.879125874125874,0.120874125874126,0.920760831760832,"mRNA_exp_Na"
"28","linear",28,0.892929292929293,0.107070707070707,0.920760831760832,"mRNA_exp_Na"
"29","linear",29,0.941666666666667,0.0583333333333333,0.920760831760832,"mRNA_exp_Na"
"30","linear",30,0.906262626262626,0.0937373737373737,0.920760831760832,"mRNA_exp_Na"
"31","linear",31,0.937023809523809,0.0629761904761905,0.920760831760832,"mRNA_exp_Na"
"32","linear",32,0.854840714840715,0.145159285159285,0.920760831760832,"mRNA_exp_Na"
"33","linear",33,0.922251082251082,0.0777489177489178,0.920760831760832,"mRNA_exp_Na"
"34","linear",34,1,0,0.920760831760832,"mRNA_exp_Na"
"35","linear",35,0.891608391608392,0.108391608391608,0.920760831760832,"mRNA_exp_Na"
"36","linear",36,0.904242424242424,0.0957575757575758,0.920760831760832,"mRNA_exp_Na"
"37","linear",37,0.954125874125874,0.0458741258741259,0.920760831760832,"mRNA_exp_Na"
