"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"1",1,"linear",0.633818783068783,464.158883361278,NA,NA,NA,NA,0.401234567901235,0.598765432098765,0.664101227889174,0.570688472745922,"int_mRNA"
"2",2,"linear",0.686076443397872,6.81292069057961,NA,NA,NA,NA,0.400952380952381,0.599047619047619,0.664101227889174,0.570688472745922,"int_mRNA"
"3",3,"linear",0.711759444259444,215.443469003188,NA,NA,NA,NA,0.27952380952381,0.72047619047619,0.664101227889174,0.570688472745922,"int_mRNA"
"4",4,"linear",0.575596374524946,215.443469003188,NA,NA,NA,NA,0.341071428571429,0.658928571428571,0.664101227889174,0.570688472745922,"int_mRNA"
"5",5,"linear",0.687292575149718,146.779926762207,NA,NA,NA,NA,0.4,0.6,0.664101227889174,0.570688472745922,"int_mRNA"
"6",6,"linear",0.642174065352637,10,NA,NA,NA,NA,0.431190476190476,0.568809523809524,0.664101227889174,0.570688472745922,"int_mRNA"
"7",7,"linear",0.614189952904239,4.64158883361278,NA,NA,NA,NA,0.433333333333333,0.566666666666667,0.664101227889174,0.570688472745922,"int_mRNA"
"8",8,"linear",0.63136555904413,14.6779926762207,NA,NA,NA,NA,0.327619047619048,0.672380952380952,0.664101227889174,0.570688472745922,"int_mRNA"
"9",9,"linear",0.574919283097854,6.81292069057961,NA,NA,NA,NA,0.246825396825397,0.753174603174603,0.664101227889174,0.570688472745922,"int_mRNA"
"10",10,"linear",0.681141110873254,1e+07,NA,NA,NA,NA,0.515952380952381,0.484047619047619,0.664101227889174,0.570688472745922,"int_mRNA"
"11",11,"linear",0.61210982469911,14.6779926762207,NA,NA,NA,NA,0.493154761904762,0.506845238095238,0.664101227889174,0.570688472745922,"int_mRNA"
"12",12,"linear",0.648481695883482,68.1292069057961,NA,NA,NA,NA,0.569047619047619,0.430952380952381,0.664101227889174,0.570688472745922,"int_mRNA"
"13",13,"linear",0.711695665445665,31.6227766016838,NA,NA,NA,NA,0.637121212121212,0.362878787878788,0.664101227889174,0.570688472745922,"int_mRNA"
"14",14,"linear",0.670844009826153,14.6779926762207,NA,NA,NA,NA,0.474603174603175,0.525396825396825,0.664101227889174,0.570688472745922,"int_mRNA"
"15",15,"linear",0.700791296005582,4.64158883361278,NA,NA,NA,NA,0.341269841269841,0.658730158730159,0.664101227889174,0.570688472745922,"int_mRNA"
"16",16,"linear",0.713027953527954,2154434.69003188,NA,NA,NA,NA,0.349350649350649,0.650649350649351,0.664101227889174,0.570688472745922,"int_mRNA"
"17",17,"linear",0.70917821860679,10,NA,NA,NA,NA,0.515151515151515,0.484848484848485,0.664101227889174,0.570688472745922,"int_mRNA"
"18",18,"linear",0.758248140748141,46415.8883361277,NA,NA,NA,NA,0.506060606060606,0.493939393939394,0.664101227889174,0.570688472745922,"int_mRNA"
"19",19,"linear",0.693099075527647,100,NA,NA,NA,NA,0.475,0.525,0.664101227889174,0.570688472745922,"int_mRNA"
"20",20,"linear",0.640724606081749,316.227766016838,NA,NA,NA,NA,0.268730158730159,0.731269841269841,0.664101227889174,0.570688472745922,"int_mRNA"
"21",21,"linear",0.595308608058608,14677992.6762207,NA,NA,NA,NA,0.252063492063492,0.747936507936508,0.664101227889174,0.570688472745922,"int_mRNA"
"22",22,"linear",0.704048055119484,31.6227766016838,NA,NA,NA,NA,0.543333333333333,0.456666666666667,0.664101227889174,0.570688472745922,"int_mRNA"
"23",23,"linear",0.637926914355486,316.227766016838,NA,NA,NA,NA,0.461616161616162,0.538383838383838,0.664101227889174,0.570688472745922,"int_mRNA"
"24",24,"linear",0.708734228734229,21.5443469003188,NA,NA,NA,NA,0.27012987012987,0.72987012987013,0.664101227889174,0.570688472745922,"int_mRNA"
"25",25,"linear",0.60986359672074,6.81292069057961,NA,NA,NA,NA,0.351515151515152,0.648484848484848,0.664101227889174,0.570688472745922,"int_mRNA"
"26",26,"linear",0.658404447404447,6.81292069057961,NA,NA,NA,NA,0.554320987654321,0.445679012345679,0.664101227889174,0.570688472745922,"int_mRNA"
"27",27,"linear",0.638330934938078,464.158883361278,NA,NA,NA,NA,0.425132275132275,0.574867724867725,0.664101227889174,0.570688472745922,"int_mRNA"
"28",28,"linear",0.80489554096697,14.6779926762207,NA,NA,NA,NA,0.43,0.57,0.664101227889174,0.570688472745922,"int_mRNA"
"29",29,"linear",0.699020042457542,14.6779926762207,NA,NA,NA,NA,0.585185185185185,0.414814814814815,0.664101227889174,0.570688472745922,"int_mRNA"
"30",30,"linear",0.748560962846677,6.81292069057961,NA,NA,NA,NA,0.280555555555556,0.719444444444444,0.664101227889174,0.570688472745922,"int_mRNA"
"31",31,"linear",0.712733724608725,464.158883361278,NA,NA,NA,NA,0.431818181818182,0.568181818181818,0.664101227889174,0.570688472745922,"int_mRNA"
"32",32,"linear",0.638844932844933,215.443469003188,NA,NA,NA,NA,0.215151515151515,0.784848484848485,0.664101227889174,0.570688472745922,"int_mRNA"
"33",33,"linear",0.668796293983794,68129.2069057961,NA,NA,NA,NA,0.427651515151515,0.572348484848485,0.664101227889174,0.570688472745922,"int_mRNA"
"34",34,"linear",0.641347353043782,10,NA,NA,NA,NA,0.195396825396825,0.804603174603175,0.664101227889174,0.570688472745922,"int_mRNA"
"35",35,"linear",0.633283403104832,14.6779926762207,NA,NA,NA,NA,0.443223443223443,0.556776556776557,0.664101227889174,0.570688472745922,"int_mRNA"
"36",36,"linear",0.645295976510262,21.5443469003188,NA,NA,NA,NA,0.521164021164021,0.478835978835979,0.664101227889174,0.570688472745922,"int_mRNA"
"37",37,"linear",0.637481193409765,6.81292069057961,NA,NA,NA,NA,0.581481481481481,0.418518518518519,0.664101227889174,0.570688472745922,"int_mRNA"
"38",38,"linear",0.688311551543694,6.81292069057961,NA,NA,NA,NA,0.2,0.8,0.664101227889174,0.570688472745922,"int_mRNA"
"39",39,"linear",0.71202380952381,10,NA,NA,NA,NA,0.458333333333333,0.541666666666667,0.664101227889174,0.570688472745922,"int_mRNA"
"40",40,"linear",0.509359781091924,14.6779926762207,NA,NA,NA,NA,0.545454545454545,0.454545454545455,0.664101227889174,0.570688472745922,"int_mRNA"
"41",41,"linear",0.652147653933368,100,NA,NA,NA,NA,0.548412698412698,0.451587301587302,0.664101227889174,0.570688472745922,"int_mRNA"
"42",42,"linear",0.735181635494136,14.6779926762207,NA,NA,NA,NA,0.520238095238095,0.479761904761905,0.664101227889174,0.570688472745922,"int_mRNA"
"43",43,"linear",0.643918345543345,316.227766016838,NA,NA,NA,NA,0.258730158730159,0.741269841269841,0.664101227889174,0.570688472745922,"int_mRNA"
"44",44,"linear",0.643737188737189,146.779926762207,NA,NA,NA,NA,0.607142857142857,0.392857142857143,0.664101227889174,0.570688472745922,"int_mRNA"
"45",45,"linear",0.639404761904762,14.6779926762207,NA,NA,NA,NA,0.504924242424242,0.495075757575758,0.664101227889174,0.570688472745922,"int_mRNA"
"46",46,"linear",0.691339794464794,464.158883361278,NA,NA,NA,NA,0.287037037037037,0.712962962962963,0.664101227889174,0.570688472745922,"int_mRNA"
"47",47,"linear",0.76179677960928,68.1292069057961,NA,NA,NA,NA,0.318181818181818,0.681818181818182,0.664101227889174,0.570688472745922,"int_mRNA"
"48",48,"linear",0.631954706668992,146.779926762207,NA,NA,NA,NA,0.642857142857143,0.357142857142857,0.664101227889174,0.570688472745922,"int_mRNA"
"49",49,"linear",0.649763736263736,21.5443469003188,NA,NA,NA,NA,0.491666666666667,0.508333333333333,0.664101227889174,0.570688472745922,"int_mRNA"
"50",50,"linear",0.710883132740276,4.64158883361278,NA,NA,NA,NA,0.704545454545455,0.295454545454545,0.664101227889174,0.570688472745922,"int_mRNA"
"51",51,"linear",0.597999367695796,4.64158883361278,NA,NA,NA,NA,0.697530864197531,0.302469135802469,0.664101227889174,0.570688472745922,"int_mRNA"
"52",52,"linear",0.63960520960521,146779.926762207,NA,NA,NA,NA,0.22,0.78,0.664101227889174,0.570688472745922,"int_mRNA"
"53",53,"linear",0.620960775335775,3.16227766016838,NA,NA,NA,NA,0.455411255411255,0.544588744588745,0.664101227889174,0.570688472745922,"int_mRNA"
"54",54,"linear",0.602155997441712,21.5443469003188,NA,NA,NA,NA,0.497520661157025,0.502479338842975,0.664101227889174,0.570688472745922,"int_mRNA"
"55",55,"linear",0.703331113331113,10,NA,NA,NA,NA,0.313333333333333,0.686666666666667,0.664101227889174,0.570688472745922,"int_mRNA"
"56",56,"linear",0.650957599279028,31622776.6016838,NA,NA,NA,NA,0.351058201058201,0.648941798941799,0.664101227889174,0.570688472745922,"int_mRNA"
"57",57,"linear",0.74561284746999,215.443469003188,NA,NA,NA,NA,0.281111111111111,0.718888888888889,0.664101227889174,0.570688472745922,"int_mRNA"
"58",58,"linear",0.705076035076035,1e+07,NA,NA,NA,NA,0.467857142857143,0.532142857142857,0.664101227889174,0.570688472745922,"int_mRNA"
"59",59,"linear",0.575242281527996,100,NA,NA,NA,NA,0.331313131313131,0.668686868686869,0.664101227889174,0.570688472745922,"int_mRNA"
"60",60,"linear",0.655899281934996,14.6779926762207,NA,NA,NA,NA,0.679100529100529,0.320899470899471,0.664101227889174,0.570688472745922,"int_mRNA"
