"","model","runNum","performance","error","meanPerformance","experiment"
"1","linear",1,0.926388888888889,0.0736111111111111,0.946073412698413,"mRNA_sta_Na"
"2","linear",2,0.923412698412698,0.0765873015873016,0.946073412698413,"mRNA_sta_Na"
"3","linear",3,0.944444444444444,0.0555555555555556,0.946073412698413,"mRNA_sta_Na"
"4","linear",4,0.965079365079365,0.0349206349206349,0.946073412698413,"mRNA_sta_Na"
"5","linear",5,0.926388888888889,0.0736111111111111,0.946073412698413,"mRNA_sta_Na"
"6","linear",6,0.896825396825397,0.103174603174603,0.946073412698413,"mRNA_sta_Na"
"7","linear",7,0.902579365079365,0.0974206349206349,0.946073412698413,"mRNA_sta_Na"
"8","linear",8,1,0,0.946073412698413,"mRNA_sta_Na"
"9","linear",9,1,0,0.946073412698413,"mRNA_sta_Na"
"10","linear",10,0.976190476190476,0.0238095238095238,0.946073412698413,"mRNA_sta_Na"
"11","linear",11,1,0,0.946073412698413,"mRNA_sta_Na"
"12","linear",12,1,0,0.946073412698413,"mRNA_sta_Na"
"13","linear",13,0.98,0.02,0.946073412698413,"mRNA_sta_Na"
"14","linear",14,0.9375,0.0625,0.946073412698413,"mRNA_sta_Na"
"15","linear",15,1,0,0.946073412698413,"mRNA_sta_Na"
"16","linear",16,0.870833333333333,0.129166666666667,0.946073412698413,"mRNA_sta_Na"
"17","linear",17,0.870833333333333,0.129166666666667,0.946073412698413,"mRNA_sta_Na"
"18","linear",18,0.944444444444444,0.0555555555555556,0.946073412698413,"mRNA_sta_Na"
"19","linear",19,0.976190476190476,0.0238095238095238,0.946073412698413,"mRNA_sta_Na"
"20","linear",20,0.933333333333333,0.0666666666666667,0.946073412698413,"mRNA_sta_Na"
"21","linear",21,0.968888888888889,0.0311111111111111,0.946073412698413,"mRNA_sta_Na"
"22","linear",22,0.952380952380952,0.0476190476190476,0.946073412698413,"mRNA_sta_Na"
"23","linear",23,0.920634920634921,0.0793650793650794,0.946073412698413,"mRNA_sta_Na"
"24","linear",24,1,0,0.946073412698413,"mRNA_sta_Na"
"25","linear",25,0.944444444444444,0.0555555555555556,0.946073412698413,"mRNA_sta_Na"
"26","linear",26,1,0,0.946073412698413,"mRNA_sta_Na"
"27","linear",27,1,0,0.946073412698413,"mRNA_sta_Na"
"28","linear",28,0.924444444444444,0.0755555555555556,0.946073412698413,"mRNA_sta_Na"
